config_num,alpha,beta,gamma,delta,threshold_low,threshold_med,threshold_high,error,avg_spend_low,avg_spend_med,avg_spend_high,corner_share,food_insecurity_share,grocery_share,avg_dist_car,avg_dist_nocar,total_trips
1928,3.0,0.7,1.4,0.4,5.0,7.0,14.0,0.15038779703188557,3110.9591760123985,4134.700691110673,11553.803546397678,0.35318116371792113,0.385,0.5502397659897935,2.5692224030740842,0.58424133115476,1512.5
1929,3.0,0.7,1.4,0.4,5.0,8.0,14.0,0.1544432411005139,3112.2506297839413,4067.4431798988066,11442.30280283406,0.35226796304108804,0.385,0.5531722628917922,2.572669252277694,0.5763063485990089,1513.0
1930,3.0,0.7,1.4,0.4,6.0,6.0,14.0,0.16474129557578074,2957.695106347983,4141.3806142147505,11563.469550015876,0.3458314703033013,0.385,0.5626639466428198,2.586035071871093,0.5803451845142356,1466.0
1931,3.0,0.7,1.4,0.4,6.0,7.0,14.0,0.17256939728803852,2867.6207335634444,4096.336730648527,11406.021763391513,0.3469349322626891,0.385,0.5695211848223898,2.586803845033401,0.5792598451594952,1444.5
1932,3.0,0.7,1.4,0.4,6.0,8.0,14.0,0.17303105516857595,2929.9078357946255,4054.9041432742288,11621.834146902354,0.34282694651955115,0.385,0.557514290235364,2.587140194394886,0.5771072204192927,1431.5
1933,3.0,0.7,1.4,0.4,7.0,6.0,14.0,0.1688815949676623,2784.2883660701464,4194.657367995052,11345.253615678961,0.3473695354212621,0.38,0.56388452742393,2.59097825061836,0.5752822254441567,1431.0
1934,3.0,0.7,1.4,0.4,7.0,7.0,14.0,0.1845785429860882,2825.3272677880987,4067.099980378105,11664.774220437255,0.33417968554278443,0.385,0.5695779178483029,2.604653948215134,0.5779330196575303,1413.5
1935,3.0,0.7,1.4,0.4,7.0,8.0,14.0,0.18414485847742398,2816.445615126311,4029.859485114789,11486.012000250936,0.33926237783200586,0.385,0.5629699364540623,2.6002840305697728,0.5742753044136402,1392.5
1936,3.0,0.7,1.8,0.4,3.0,6.0,14.0,0.12831457701018847,4237.604098364582,4145.618788152326,11475.87795119881,0.36277783096076194,0.37,0.5317106158641878,2.5204471002143753,0.5855580991248373,1955.5
1937,3.0,0.7,1.8,0.4,3.0,7.0,14.0,0.1410086066668037,4282.827112121596,4082.7926633739125,11642.655966724378,0.35858712363316003,0.375,0.5441988115185958,2.5335963734683453,0.5894174918015282,1925.0
1938,3.0,0.7,1.8,0.4,3.0,8.0,14.0,0.13031664920713537,4217.637155977157,4107.945131922161,11361.930475443518,0.3669025066380976,0.375,0.5339746875369633,2.5227333369856937,0.5847769297506771,1918.0
1939,3.0,0.7,1.8,0.4,4.0,6.0,14.0,0.12861070034161814,3529.5137390511018,4131.8345918498635,11539.803185421095,0.33623882229152163,0.38,0.5544222877069843,2.5766162586527033,0.5798261791251873,1683.0
