config_num,alpha,beta,gamma,delta,threshold_low,threshold_med,threshold_high,error,avg_spend_low,avg_spend_med,avg_spend_high,corner_share,avg_dist_car,avg_dist_nocar,total_trips
46,2.0,0.7,2.5,0.4,4.0,7.0,14.0,0.7447001226525124,13709.794665099926,8929.96372874715,14072.774619848333,0.01884570082449941,2.81464056321228,1.9140375071124514,849
47,2.0,0.7,2.5,0.4,5.5,7.0,14.0,0.6546227854510788,9823.557980199215,9149.220476445333,14116.872818706632,0.009749303621169917,2.8089773722176345,1.9897244607335107,718
48,2.0,0.7,2.5,0.4,7.0,7.0,14.0,0.6403783016113658,9062.369294719541,9243.422472975984,14533.184346649716,0.0072254335260115606,2.843533741470166,2.032210626999986,692
49,2.0,1.0,1.0,0.4,4.0,7.0,14.0,0.5967091241457299,12469.139836979895,9121.125919159751,12799.265354755742,0.09574468085106383,2.554943792674831,1.9045705193401081,846
50,2.0,1.0,1.0,0.4,5.5,7.0,14.0,0.5872888332113181,9451.09648324478,9346.773539512305,13027.086397192124,0.052704576976421634,2.678965134860059,1.978966764205762,721
51,2.0,1.0,1.0,0.4,7.0,7.0,14.0,0.5991002578579291,9652.296717280151,8918.620558480452,13233.053517153083,0.05595408895265423,2.684881087593566,2.065416144616643,697
52,2.0,1.0,1.5,0.4,4.0,7.0,14.0,0.7532527156653405,13618.215470877092,9202.67133267015,13124.277473553944,0.020047169811320754,2.7687083416251594,1.9155382910645404,848
53,2.0,1.0,1.5,0.4,5.5,7.0,14.0,0.6707724909758195,9963.106194229233,9069.161490531433,13150.903079767108,0.013966480446927373,2.784650874253353,2.038100321324358,716
54,2.0,1.0,1.5,0.4,7.0,7.0,14.0,0.657071601711451,9563.420709515425,9268.91805793612,13359.028449837935,0.01440922190201729,2.8037474550690993,2.030973947692184,694
55,2.0,1.0,2.0,0.4,4.0,7.0,14.0,0.7754097174557573,14283.10724975986,9029.160096098094,13913.506822166964,0.014285714285714285,2.786271541653833,1.930511686470867,840
56,2.0,1.0,2.0,0.4,5.5,7.0,14.0,0.658445872416403,9892.371784472836,9106.863266466711,14373.996655995063,0.009655172413793104,2.8190194382829996,2.014234850665807,725
57,2.0,1.0,2.0,0.4,7.0,7.0,14.0,0.6527314957520393,9573.184292780943,9399.731707892883,13703.40371128486,0.010159651669085631,2.798088008994162,1.9784406511698682,689
58,2.0,1.0,2.5,0.4,4.0,7.0,14.0,0.8240113345205208,14360.073034094872,9314.188828689292,14095.023198133658,0.004711425206124852,2.8011178698022383,2.060914622648336,849
59,2.0,1.0,2.5,0.4,5.5,7.0,14.0,0.6957915757490484,10301.804256309315,9128.609884482556,14038.224538346378,0.004201680672268907,2.8052611607245406,2.068365623140255,714
60,2.0,1.0,2.5,0.4,7.0,7.0,14.0,0.6729570383846749,9326.82801840344,9309.488023893739,14176.088701822939,0.0070921985815602835,2.8211709783414816,2.121732711246818,705
61,2.0,1.3,1.0,0.4,4.0,7.0,14.0,0.6451459394898155,13288.459814312513,8932.192166731345,13095.258681571402,0.07910271546635184,2.5926908299463647,1.9043214869802654,847
62,2.0,1.3,1.0,0.4,5.5,7.0,14.0,0.5838746227167969,9396.880341629392,9044.164281898347,12856.250713470865,0.05416666666666667,2.6727128243031584,2.0004249270613563,720
63,2.0,1.3,1.0,0.4,7.0,7.0,14.0,0.5776657652742504,8692.889600779834,9106.302952854905,13244.343792431333,0.04447632711621234,2.705755971608672,2.01682266418178,697
64,2.0,1.3,1.5,0.4,4.0,7.0,14.0,0.7474745302732785,13756.632500297352,9050.536725345346,13371.865176881662,0.02240566037735849,2.769918270216642,1.9111248983819205,848
65,2.0,1.3,1.5,0.4,5.5,7.0,14.0,0.6874784180652455,10783.108636351293,9203.420137216634,13170.049130296025,0.018030513176144243,2.763623931906953,2.0129901194384026,721
66,2.0,1.3,1.5,0.4,7.0,7.0,14.0,0.6344107460834079,9124.261458138824,9258.79348209163,13481.005715488503,0.015781922525107604,2.782598605214391,2.003090439200514,697
67,2.0,1.3,2.0,0.4,4.0,7.0,14.0,0.781921157141206,14269.497202581311,9528.801385003218,13829.988234352182,0.012987012987012988,2.779329043937172,1.9040967024280573,847
68,2.0,1.3,2.0,0.4,5.5,7.0,14.0,0.683269323315746,10288.687841681663,9371.276550438226,13979.600888770132,0.008356545961002786,2.7986885541689572,2.018209495859602,718
69,2.0,1.3,2.0,0.4,7.0,7.0,14.0,0.6703760628853782,9651.920220438604,9099.762248045703,13376.95105833809,0.007215007215007215,2.8307994557737115,2.043667287477919,693
70,2.0,1.3,2.5,0.4,4.0,7.0,14.0,0.800110418942157,13766.961965448196,9209.434479734782,14139.87126744941,0.005868544600938967,2.7884541636763434,2.0545862762609923,852
71,2.0,1.3,2.5,0.4,5.5,7.0,14.0,0.7007963136350793,10261.70724462977,9225.477609450316,14274.998841317667,0.004160887656033287,2.797796859301217,2.0995799269082456,721
72,2.0,1.3,2.5,0.4,7.0,7.0,14.0,0.6834333949603346,9605.431551597278,9398.861617706467,14289.660433627138,0.0028653295128939827,2.814462032882666,2.0925927186147497,698
73,2.5,0.7,1.0,0.4,4.0,7.0,14.0,0.6237154585964803,12793.970528034506,9303.03458045126,12329.420048060154,0.11452184179456906,2.530496991156155,1.8612652694599594,847
74,2.5,0.7,1.0,0.4,5.5,7.0,14.0,0.5427757339973044,9267.385647036594,9123.706030885978,12950.245679080472,0.07044198895027624,2.6451145869742985,1.9463095179506,724
75,2.5,0.7,1.0,0.4,7.0,7.0,14.0,0.5200163842325815,8831.586622095607,8862.306740535683,13068.657046615564,0.07560627674750357,2.654696058885315,1.949857698497822,701
76,2.5,0.7,1.5,0.4,4.0,7.0,14.0,0.62602719281251,13044.92876383954,8889.842820334256,13376.982960322546,0.08284023668639054,2.596924879920491,1.8893091675877962,845
77,2.5,0.7,1.5,0.4,5.5,7.0,14.0,0.582809613851259,9459.840588222301,8978.228431534144,13349.582427558064,0.04861111111111111,2.690606054800634,1.9691272558906097,720
78,2.5,0.7,1.5,0.4,7.0,7.0,14.0,0.5854802681227391,9332.001598751442,9352.966116014764,13495.338876209044,0.052259887005649715,2.676739144106053,2.005871679206485,708
79,2.5,0.7,2.0,0.4,4.0,7.0,14.0,0.7651726451711376,14154.231990473618,9151.150144605546,12963.660622003033,0.022511848341232227,2.7866279026082634,1.911144385401911,844
80,2.5,0.7,2.0,0.4,5.5,7.0,14.0,0.6512838960143147,9822.795182634678,8872.032480745775,13610.401439849702,0.01662049861495845,2.806804005724831,2.0065272142248274,722
81,2.5,0.7,2.0,0.4,7.0,7.0,14.0,0.6526404823767651,9424.89038253099,9340.75731208112,13356.708558525826,0.015827338129496403,2.764311039800188,2.0298310862956477,695
82,2.5,0.7,2.5,0.4,4.0,7.0,14.0,0.7411274602394409,13701.544374255436,9415.223903333286,14245.080672793378,0.021003500583430573,2.7977410125608864,1.8904074060642264,857
83,2.5,0.7,2.5,0.4,5.5,7.0,14.0,0.6690247418205116,9955.366873933746,9147.247613990436,13913.187317236316,0.006934812760055479,2.7941946012982544,2.004920583410037,721
84,2.5,0.7,2.5,0.4,7.0,7.0,14.0,0.6515986111855248,8908.989777268178,9341.698093977384,14192.492757339896,0.005805515239477504,2.8121925427430288,2.0686149217005116,689
85,2.5,1.0,1.0,0.4,4.0,7.0,14.0,0.6067357186836625,12369.756306891211,9107.681117295899,13096.887398917585,0.1191588785046729,2.552069364729738,1.8632611900269467,856
86,2.5,1.0,1.0,0.4,5.5,7.0,14.0,0.5737974212641072,10188.22839794488,8858.36952830246,13137.096574849105,0.07262569832402235,2.622754612900103,1.9776935773006457,716
87,2.5,1.0,1.0,0.4,7.0,7.0,14.0,0.5487656653017833,8974.654278825747,8839.0910513821,12425.839428256353,0.06847360912981455,2.650201319173267,1.976241825340712,701
88,2.5,1.0,1.5,0.4,4.0,7.0,14.0,0.6985993116267903,13872.837603737318,9329.989082857677,13275.594266170458,0.06,2.64626587483322,1.9127029396210964,850
89,2.5,1.0,1.5,0.4,5.5,7.0,14.0,0.6070515893635348,9694.522170761571,9271.406935943729,13484.910101889247,0.038620689655172416,2.7093956903336154,1.9570045159518457,725
90,2.5,1.0,1.5,0.4,7.0,7.0,14.0,0.6311288548184649,9355.406398404004,9368.069619799038,13059.814540924828,0.03409090909090909,2.699854681691298,2.0575646952289044,704
91,2.5,1.0,2.0,0.4,4.0,7.0,14.0,0.7441288867541442,13561.244479560783,9305.680086778892,13515.003187866001,0.022485207100591716,2.7660140810574845,1.9086934698934852,845
92,2.5,1.0,2.0,0.4,5.5,7.0,14.0,0.6775074837688333,10450.760421622614,9224.504077118301,13095.632592219972,0.015277777777777777,2.7726436493651727,1.989185968230835,720
93,2.5,1.0,2.0,0.4,7.0,7.0,14.0,0.6585822742334874,9836.708681185048,8760.722765342693,13572.276303275026,0.01300578034682081,2.797914948885044,1.9975833465455235,692
94,2.5,1.0,2.5,0.4,4.0,7.0,14.0,0.7535581086972262,13546.533984072286,9207.546427257836,13920.229126783619,0.015439429928741092,2.7971309583160027,1.9320456860809598,842
95,2.5,1.0,2.5,0.4,5.5,7.0,14.0,0.6758877742678777,10003.01278327924,9424.72093669723,13772.020544404108,0.008275862068965517,2.8082362106181575,2.012098204841685,725
96,2.5,1.0,2.5,0.4,7.0,7.0,14.0,0.6415607612622116,9362.200621306647,9196.349087472037,14054.724233006245,0.011461318051575931,2.787000611641691,2.0001083202742374,698
97,2.5,1.3,1.0,0.4,4.0,7.0,14.0,0.6065512301233347,12907.473992087886,9078.229475911043,12757.642772996256,0.10693301997649823,2.5660282242694445,1.8676651730336857,851
98,2.5,1.3,1.0,0.4,5.5,7.0,14.0,0.5415378803433509,9301.109334970415,9142.90567301594,12738.129981583887,0.07162534435261708,2.6694432409553257,1.9365312676053221,726
99,2.5,1.3,1.0,0.4,7.0,7.0,14.0,0.5470393121924727,8768.213829901459,9003.272626316171,13209.145427100975,0.060085836909871244,2.671575819520094,1.9859410514922495,699
100,2.5,1.3,1.5,0.4,4.0,7.0,14.0,0.6693160608453302,12839.152471871193,9363.276915839831,12872.212603562033,0.0602125147579693,2.631786812165143,1.9058613758794605,847
101,2.5,1.3,1.5,0.4,5.5,7.0,14.0,0.6349175847944598,10003.691755935248,9210.458408237504,13753.960353324059,0.0332409972299169,2.711899254440677,2.0194931346475444,722
102,2.5,1.3,1.5,0.4,7.0,7.0,14.0,0.6197526088125082,9204.408895816281,9539.524357611925,13087.645963673967,0.034236804564907276,2.748598424058293,2.0199506386941093,701
103,2.5,1.3,2.0,0.4,4.0,7.0,14.0,0.7581253121891013,13712.276282962372,9245.955625798371,12945.029664858062,0.021301775147928994,2.777277770819029,1.923707259094083,845
104,2.5,1.3,2.0,0.4,5.5,7.0,14.0,0.6681943021084646,9844.38166493997,9593.298095541757,13443.517477772004,0.015151515151515152,2.7835091436706243,2.020143040567614,726
105,2.5,1.3,2.0,0.4,7.0,7.0,14.0,0.659352497900928,9486.266912438608,9453.424382133982,12693.531732357831,0.014492753623188406,2.8053546861392458,2.0067479090339537,690
106,2.5,1.3,2.5,0.4,4.0,7.0,14.0,0.7588476904833487,13610.252996711735,9487.485278702212,14018.738755519762,0.014150943396226415,2.784145084281385,1.91540699113307,848
107,2.5,1.3,2.5,0.4,5.5,7.0,14.0,0.69869473135329,10565.83226571549,9597.601746635795,13459.57475209247,0.009790209790209791,2.8113639037150326,2.0191087952712996,715
108,2.5,1.3,2.5,0.4,7.0,7.0,14.0,0.6308589285673826,9273.226916975336,9115.524506316586,14376.05029570387,0.009943181818181818,2.8255572358686694,1.9778381494475068,704
