config_num,alpha,beta,gamma,delta,threshold_low,threshold_med,threshold_high,error,avg_spend_low,avg_spend_med,avg_spend_high,corner_share,avg_dist_car,avg_dist_nocar,total_trips
48,2.0,0.7,2.5,0.4,7.0,7.0,14.0,0.6377521543918293,9014.977214412973,10153.03062282203,11861.904017686888,0.007073210278490196,2.636117383067958,1.7893485802162317,10618.333333333334
12,1.5,0.7,2.5,0.4,7.0,7.0,14.0,0.639560286518056,9009.337918878964,10108.538199523755,11999.913026878881,0.004928851813981505,2.653363847198477,1.7946371653963453,10612.666666666666
9,1.5,0.7,2.0,0.4,7.0,7.0,14.0,0.6400255439005801,9019.026354562598,10140.326330067457,11814.259647452005,0.005722384193643471,2.6449463959115342,1.788991520218583,10607.0
44,2.0,0.7,2.0,0.4,5.5,7.0,14.0,0.6406712163940016,9551.283490586953,10056.591566725781,11722.044593626233,0.013708847582879049,2.6139186950861037,1.7743127849643558,10895.0
33,1.5,1.3,2.0,0.4,7.0,7.0,14.0,0.641168473285293,9025.377143524185,10126.419532016696,11811.980791648626,0.005436753733267806,2.6454611632668965,1.792436385674878,10598.666666666666
21,1.5,1.0,2.0,0.4,7.0,7.0,14.0,0.6412986092405725,9013.31665108615,10204.027511837898,11837.140119911941,0.00516214757027457,2.6444101531202056,1.7868199776320068,10625.666666666666
1,1.5,0.7,1.0,0.4,4.0,7.0,14.0,0.6418711722661388,12529.529410244919,9745.589758533819,11695.547791621984,0.057774193805070956,2.512038060343698,1.694892109468748,12669.666666666666
36,1.5,1.3,2.5,0.4,7.0,7.0,14.0,0.6420427021805419,9056.669795035961,10103.201738361504,11773.655904642083,0.004774952185467724,2.6564853852104093,1.788450021528664,10605.666666666666
24,1.5,1.0,2.5,0.4,7.0,7.0,14.0,0.6429516515090077,9085.718680123278,10115.787093822102,11734.638808491036,0.005235806578242027,2.6577331092105445,1.7893385254559904,10617.666666666666
5,1.5,0.7,1.5,0.4,5.5,7.0,14.0,0.6433324970699631,9550.28026445993,10079.430707933527,11805.957214981105,0.011885380523536772,2.620974701194127,1.7755773103207,10899.333333333334
17,1.5,1.0,1.5,0.4,5.5,7.0,14.0,0.645831673070326,9587.389819844164,10070.000213229072,11729.664939792137,0.011937909031414007,2.622458652454561,1.7798521753816923,10904.333333333334
29,1.5,1.3,1.5,0.4,5.5,7.0,14.0,0.6500922205930292,9589.697495876237,10088.760939377118,11766.04021611138,0.01065136345418641,2.6217243010348357,1.789601360676593,10906.666666666666
47,2.0,0.7,2.5,0.4,5.5,7.0,14.0,0.6585301732088136,9650.261599303689,10111.075809051035,11800.56107627493,0.007036724449603723,2.643457796844743,1.794790421946155,10920.333333333334
32,1.5,1.3,2.0,0.4,5.5,7.0,14.0,0.6604071490462139,9634.766761470024,10117.376293872992,11771.061317842386,0.006251345513357762,2.6476047309100323,1.7984998700529615,10917.0
20,1.5,1.0,2.0,0.4,5.5,7.0,14.0,0.660925960831444,9639.151037390178,10136.00728496571,11784.68897840127,0.005792161885477696,2.649163318493797,1.7958627890469814,10908.666666666666
35,1.5,1.3,2.5,0.4,5.5,7.0,14.0,0.6610775049976197,9639.136650303217,10143.437448974333,11882.133387434247,0.004715373856134775,2.659785197032338,1.7934206398910633,10903.333333333334
8,1.5,0.7,2.0,0.4,5.5,7.0,14.0,0.662227490096908,9682.80849313744,10108.0940160518,11825.281279371164,0.005267581762417301,2.652061801996732,1.7961291583544865,10894.333333333334
23,1.5,1.0,2.5,0.4,5.5,7.0,14.0,0.6629850892983891,9663.986132217438,10128.661084968226,11889.960267541284,0.004924737877171188,2.6592845466001074,1.8021113483661928,10913.0
11,1.5,0.7,2.5,0.4,5.5,7.0,14.0,0.6633795544349239,9644.010164521393,10153.775199431262,11723.629416692806,0.004988576920526581,2.66076159947592,1.7976820414414183,10902.333333333334
13,1.5,1.0,1.0,0.4,4.0,7.0,14.0,0.6654782901201282,12661.178119609438,9837.611627679828,11725.422416875845,0.0486887374362218,2.530859367514891,1.711566022100074,12661.666666666666
40,2.0,0.7,1.5,0.4,4.0,7.0,14.0,0.6673299677465275,12657.942638806513,9877.26124631784,11731.827160290675,0.048410787900572044,2.5303007830157376,1.7154160442413273,12682.0
25,1.5,1.3,1.0,0.4,4.0,7.0,14.0,0.6826488974082302,12799.707806254346,9834.711176623523,11742.176335366205,0.04142180760308451,2.551390820560282,1.7189186593236077,12676.0
43,2.0,0.7,2.0,0.4,4.0,7.0,14.0,0.7409754711620377,12993.624563310426,10066.889406059434,11677.473505807182,0.020311261690316412,2.604363793277876,1.7846160557987465,12675.333333333334
4,1.5,0.7,1.5,0.4,4.0,7.0,14.0,0.7485306614154701,13035.91924367214,10025.282386054552,11697.004342269887,0.01724376689859532,2.613510907789839,1.7958811385946039,12652.333333333334
16,1.5,1.0,1.5,0.4,4.0,7.0,14.0,0.752787000750235,13092.012031411845,10070.077696421724,11689.696705714437,0.016275015380665944,2.622422543971798,1.7970421161108876,12674.0
28,1.5,1.3,1.5,0.4,4.0,7.0,14.0,0.7577610257713393,13075.825607374916,10071.224473244221,11738.49304869731,0.014880845936753215,2.6190911627500237,1.8139257656504277,12675.333333333334
46,2.0,0.7,2.5,0.4,4.0,7.0,14.0,0.7732353782169549,13200.181291177803,10093.656209666826,11788.811993424542,0.008920411031236607,2.6503374753566873,1.8265862860494437,12677.0
7,1.5,0.7,2.0,0.4,4.0,7.0,14.0,0.7788566116062029,13237.299085822136,10086.496906060509,11825.023542411065,0.0061998795703039344,2.660956518093118,1.8300587301877942,12660.666666666666
31,1.5,1.3,2.0,0.4,4.0,7.0,14.0,0.7790784876210451,13234.297372173634,10104.832472047166,11781.67712120478,0.006153930552538318,2.66274779787948,1.827795469207973,12668.333333333334
19,1.5,1.0,2.0,0.4,4.0,7.0,14.0,0.77925781302356,13238.223159682988,10118.046526026557,11739.505476268323,0.006354263698127777,2.66141014826904,1.8263161012307876,12685.666666666666
22,1.5,1.0,2.5,0.4,4.0,7.0,14.0,0.7805590618633418,13264.962956104593,10106.530915157758,11808.608610797752,0.005373245654151424,2.672679396667125,1.8265631703201006,12670.0
10,1.5,0.7,2.5,0.4,4.0,7.0,14.0,0.7814383367312572,13266.830949618756,10106.931476152742,11842.984636493295,0.004751369212179418,2.6740998480220384,1.8273117283923652,12673.666666666666
34,1.5,1.3,2.5,0.4,4.0,7.0,14.0,0.7814926870054828,13249.024100493143,10163.942155177067,11851.504392243916,0.005167138539480055,2.674725054539646,1.8290092195960754,12694.0
