alpha,beta,gamma,delta,threshold_low,threshold_med,threshold_high,avg_spend_low,avg_spend_med,avg_spend_high,corner_share,avg_dist_car,avg_dist_nocar,pantry_usage,delivery_usage,std_spend_low,std_spend_med,std_spend_high,std_corner_share,std_dist_car,std_dist_nocar,error
1.6,0.8,1.0,0.4,5.5,7.0,14.0,9604.224062314806,9887.208746244223,12233.767740914505,0.052491164961932735,2.559084374358091,1.7213606198165892,0.0,0.6,535.3986422682805,753.0371746226557,556.2635746653344,0.00888141968876093,0.13149831215778846,0.07168662108795709,0.5623881764810835
1.6,0.6,1.0,0.4,5.5,7.0,14.0,9591.247016529887,9874.73709335246,12147.304925240504,0.053573089385586206,2.554534690295833,1.720096120874216,0.0,0.5960000000000001,573.0774485819862,755.2246089309166,592.0342087978268,0.007893446462287141,0.12926267580512713,0.06808131874671967,0.5655489268968473
1.6,0.6,0.8,0.4,5.5,7.0,14.0,9503.23699061883,9692.42364577795,12143.497802963468,0.06953950677571641,2.522406250077219,1.7014001561179168,0.0,0.595,575.0995868938428,659.3921076229333,582.9994614000152,0.011588192363424229,0.13112109036810576,0.07000291281009327,0.6034147677661486
