alpha,beta,gamma,delta,threshold_low,threshold_med,threshold_high,avg_spend_low,avg_spend_med,avg_spend_high,corner_share,avg_dist_car,avg_dist_nocar,pantry_usage,delivery_usage,std_spend_low,std_spend_med,std_spend_high,std_corner_share,std_dist_car,std_dist_nocar,error
2.0,0.8,1.2,0.4,5.5,7.0,14.0,9571.990183050746,9851.304314107454,12095.80653542039,0.056018960115226335,2.5524351142552675,1.7141389279013033,0.0,0.601,585.3234421054271,757.1717140139592,623.3526504194357,0.007841824860385356,0.13097413676106304,0.07180280201279528,0.8546602874704332
2.0,0.7,1.2,0.4,5.5,7.0,14.0,9597.168003051014,9861.602705487056,12137.29845501793,0.05713646449374379,2.5488778128104386,1.7131867527566134,0.0,0.592,561.2863994531278,739.5138088542302,730.0741509392054,0.008137299511563275,0.1325513340696837,0.07236338982037245,0.8614202310313575
2.0,0.6,1.2,0.4,5.5,7.0,14.0,9525.927261441515,9815.142636559958,12242.110033631927,0.05874702989877599,2.5414535375784317,1.710299201286653,0.0,0.604,592.2111455213709,699.5440393818944,722.0261989341664,0.008959036428073434,0.13103650152484245,0.07132777315740968,0.8627684669828121
